what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1319050743029
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1319050743029
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1319050743029
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1319050743030
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1319050743030
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1319050743030
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1319050743030
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1319050743030
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1319050743030
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1319050743030
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1319050743030
started,bundle,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.adt",1319050743030
started,bundle,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms",1319050743030
started,bundle,com.android.ide.eclipse.traceview,14.0.0.v201110171935-205994,"com.android.ide.eclipse.traceview",1319050743030
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1319050743030
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1319050743030
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1319050743031
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1319050743031
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1319050743032
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1319050743032
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1319050743032
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1319050743032
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1319050743032
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1319050743032
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1319050743032
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1319050743032
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1319050743032
os,sysinfo,,,"win32",1319050743036
arch,sysinfo,,,"x86_64",1319050743036
ws,sysinfo,,,"win32",1319050743036
locale,sysinfo,,,"en_US",1319050743036
processors,sysinfo,,,"4",1319050743036
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1319050743036
java.runtime.version,sysinfo,,,"1.7.0-b147",1319050743036
java.specification.name,sysinfo,,,"Java Platform API Specification",1319050743036
java.specification.vendor,sysinfo,,,"Oracle Corporation",1319050743036
java.specification.version,sysinfo,,,"1.7",1319050743036
java.vendor,sysinfo,,,"Oracle Corporation",1319050743036
java.version,sysinfo,,,"1.7.0",1319050743036
java.vm.info,sysinfo,,,"mixed mode",1319050743036
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1319050743036
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1319050743036
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1319050743036
java.vm.specification.version,sysinfo,,,"1.7",1319050743036
java.vm.vendor,sysinfo,,,"Oracle Corporation",1319050743036
java.vm.version,sysinfo,,,"21.0-b17",1319050743036
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319050748338
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319050748391
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1319050748432
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1319050751223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050754095
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1319050755302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050761155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050762308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050762407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050773371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319050798552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050807458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050812347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050816825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050818194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050818308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319050821186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319051616555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319051617226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319051634043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319051635993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319051637257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052404011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052406163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052612336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052637358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052668151
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1319052668197
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319052668853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052669289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052671427
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319052674469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052680209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052692284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052693594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052694713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052696929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052727505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052732185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052737443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052737770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052738160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052740531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052773557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052777067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052780996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052781526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052781646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052783789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052804303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052809498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052820777
executed,command,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.applyPatch",1319052820792
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319052823304
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1319052823522
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1319052823522
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1319052823522
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1319052823522
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1319052823522
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,14.0.0.v201110171935-205994,"overlay.com.android.ide.eclipse.adt.overlay",1319052823522
stopped,bundle,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.adt",1319052823522
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1319052823522
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1319052823522
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1319052823522
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1319052823522
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1319052823522
stopped,bundle,com.android.ide.eclipse.traceview,14.0.0.v201110171935-205994,"com.android.ide.eclipse.traceview",1319052823522
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1319052823538
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1319052823538
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1319052823538
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1319052823538
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1319052823538
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1319052823538
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1319052823538
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1319052823538
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1319052823538
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1319052823538
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1319052823538
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1319052823538
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1319052823538
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1319052823538
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1319052823538
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1319052823538
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1319052823538
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1319052823554
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1319052823554
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1319052823554
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,14.0.0.v201110171935-205994,"com.android.ide.eclipse.hierarchyviewer",1319052823554
stopped,bundle,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms",1319052823554
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1319052823554
stopped,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1319052823554
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1319052823554
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1319052823554
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1319052823554
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1319052823554
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1319052823554
